,parcel_number,address,finsqft,use,year_built,transfer_date,amount,total_rooms,bedrooms,full_baths,half_baths,conveyance_number,deed_type,num_parcels_sold,acreage,annual_tax,effective_tax_rate,school_district,appraisal_area,board_of_revision,rental_registration,homestead,owner_occupancy_credit,foreclosure,special_assessments,market_land_value,cauv_value,market_improvement_value,market_total_value,tif_value,abated_value,exempt_value,taxes_paid
1109,561-0009-0062-00,123 ETTA AVE,986,510,1966,06-29-2009,"$140,000",4,2,2,0,237864,FD - Fiduciary Deed (Conv),1,0.258,"$2,643.74",50.801723,SOUTHWEST LSD (HAMILTON CO.),56103 - HARRISON VIL 03,No,No,No,Yes,No,Yes,45420,0,123080,168500,0,0,0,"$2,643.74"
1110,561-0009-0354-00,530 7 S STATE ST,1040,550,2000,03-11-2009,"$103,900",4,2,2,0,136527,EXD - Executors Deed (Conv),1,0.000,"$1,657.80",50.801723,SOUTHWEST LSD (HAMILTON CO.),56110 - RIVER VALLEY CONDO,No,No,Yes,Yes,No,Yes,21000,0,111200,132200,0,0,0,"$1,657.80"
1111,561-0012-0235-00,380 LEGACY WY,1100,550,2006,06-09-2009,"$115,000",4,2,2,0,257499,WD - Warranty Deed (Conv),1,0.000,"$2,366.88",50.801723,SOUTHWEST LSD (HAMILTON CO.),56116 - LEGACY CONDO,No,No,No,Yes,No,Yes,20800,0,130050,150850,0,0,0,"$2,366.88"
1112,561-0012-0343-00,359 LEGACY WY,1110,550,2008,07-17-2009,"$103,050",4,2,2,0,310066,WD - Warranty Deed (Conv),1,0.000,"$2,706.48",50.801723,SOUTHWEST LSD (HAMILTON CO.),56116 - LEGACY CONDO,No,No,No,Yes,No,Yes,20800,0,151700,172500,0,0,0,"$2,706.48"
1113,561-0012-0347-00,357 LEGACY WY,1075,550,2008,06-29-2009,"$129,900",4,2,2,0,169939,WD - Warranty Deed (Conv),2,0.000,"$1,960.18",50.801723,SOUTHWEST LSD (HAMILTON CO.),56116 - LEGACY CONDO,No,No,Yes,Yes,No,Yes,20800,0,130690,151490,0,0,0,"$1,960.18"
1114,561-0012-0352-00,361 LEGACY WY,1100,550,2008,07-31-2009,"$105,900",4,2,2,0,25945,WD - Warranty Deed (Conv),1,0.000,"$2,381.66",50.801723,SOUTHWEST LSD (HAMILTON CO.),56116 - LEGACY CONDO,No,No,No,Yes,No,Yes,20800,0,130990,151790,0,0,0,"$2,381.66"
1115,561-0016-0252-00,311 5 MIAMI TRACE,1224,550,2006,03-02-2009,"$132,100",5,2,2,0,332827,WD - Warranty Deed (Conv),1,0.000,"$2,211.96",50.801723,SOUTHWEST LSD (HAMILTON CO.),56118 - MIAMI TRACE CONDO,No,No,No,Yes,No,Yes,23500,0,117100,140600,0,0,0,"$2,211.96"
1126,561-0016-0262-00,210 7 MIAMI TR,1224,550,2006,07-15-2009,"$118,000",5,2,2,0,283823,WD - Warranty Deed (Conv),1,0.000,"$2,672.98",50.801723,SOUTHWEST LSD (HAMILTON CO.),56118 - MIAMI TRACE CONDO,No,No,No,Yes,No,Yes,23500,0,146500,170000,0,0,0,"$2,672.98"
1127,561-0016-0265-00,220 2 MIAMI TR,1224,550,2007,04-08-2009,"$167,000",5,2,2,0,161981,WD - Warranty Deed (Conv),1,0.000,"$2,091.10",50.801723,SOUTHWEST LSD (HAMILTON CO.),56118 - MIAMI TRACE CONDO,No,No,Yes,Yes,No,Yes,23500,0,135970,159470,0,0,0,"$2,091.10"
1128,561-0016-0273-00,320 2 MIAMI TRACE,1268,550,2008,07-02-2009,"$135,000",5,2,2,0,295589,WD - Warranty Deed (Conv),1,0.000,"$2,318.04",50.801723,SOUTHWEST LSD (HAMILTON CO.),56118 - MIAMI TRACE CONDO,No,No,No,No,No,Yes,23500,0,118830,142330,0,0,0,"$2,318.04"
1129,561-0020-0056-00,10809 WEST RD,1230,510,1977,03-17-2009,"$118,500",6,3,2,1,19815,LW - Limited Warrant Deed (Conv),1,0.248,"$2,997.68",50.801723,SOUTHWEST LSD (HAMILTON CO.),56101 - HARRISON VIL 01,No,No,No,Yes,No,Yes,38080,0,152990,191070,0,0,0,"$2,997.68"
1130,570-0030-0207-00,4355 OVERTON AVE,884,510,1955,07-17-2009,"$111,000",5,2,1,0,242891,WD - Warranty Deed (Conv),1,1.011,"$2,084.41",52.996279,THREE RIVERS LSD,57003 - MIAMI 03,No,No,No,Yes,No,Yes,56560,0,70440,127000,0,0,0,"$2,084.41"
1131,570-0104-0242-00,3568 CHESTNUT PARK LN,1300,550,2004,06-30-2009,"$110,000",6,2,2,0,24280,WD - Warranty Deed (Conv),1,0.000,"$2,841.40",52.996279,THREE RIVERS LSD,57009 - CHESTNUT PK-ASTON WOODS CONDO,No,No,No,Yes,No,Yes,22500,0,149630,172130,0,0,0,"$2,841.40"
1132,570-0104-0289-00,3486 CHESTNUT PARK LN,1268,550,2006,06-05-2009,"$132,550",5,2,2,0,273055,WD - Warranty Deed (Conv),1,0.000,"$2,552.36",52.996279,THREE RIVERS LSD,57009 - CHESTNUT PK-ASTON WOODS CONDO,No,No,No,Yes,No,Yes,22500,0,133620,156120,0,0,0,"$2,552.36"
1133,570-0104-0295-00,3498 CHESTNUT PARK LN,1188,550,2006,05-28-2009,"$131,800",5,2,2,0,22607,WD - Warranty Deed (Conv),1,0.000,"$2,569.36",52.996279,THREE RIVERS LSD,57009 - CHESTNUT PK-ASTON WOODS CONDO,No,No,No,Yes,No,Yes,22500,0,134430,156930,0,0,0,"$2,569.36"
1134,570-0104-0298-00,3482 CHESTNUT PARK LN,1288,550,2006,06-10-2009,"$140,000",6,2,2,0,23278,WD - Warranty Deed (Conv),1,0.000,"$2,151.74",52.996279,THREE RIVERS LSD,57009 - CHESTNUT PK-ASTON WOODS CONDO,No,No,Yes,Yes,No,Yes,22500,0,135760,158260,0,0,0,"$2,151.74"
1135,570-0230-0061-00,9765 MT NEBO RD,1182,510,1947,08-26-2009,"$114,900",5,2,1,1,250231,WD - Warranty Deed (Conv),1,1.798,"$2,477.29",52.996279,THREE RIVERS LSD,57002 - MIAMI 02,No,No,No,Yes,No,Yes,77550,0,72450,150000,0,0,0,"$2,477.29"
1146,582-0014-0011-00,188 MEADOW AVE,1257,510,1956,08-06-2009,"$100,000",6,3,2,0,26215,WD - Warranty Deed (Conv),1,0.118,"$3,423.66",70.270405,ST. BERNARD-ELMWOOD PLACE CSD,58201 - ST BERNARD 01,No,No,No,Yes,No,No,30130,0,129060,159190,0,0,0,"$3,423.66"
1147,590-0072-0167-00,278 LUX AVE,1260,510,1966,05-29-2009,"$120,000",7,3,2,1,305949,WD - Warranty Deed (Conv),1,0.512,"$5,674.66",72.646096,CINCINNATI CSD,59004 - SPRINGFIELD 04,No,No,No,Yes,No,Yes,24010,0,225990,250000,0,0,0,"$5,674.66"
1148,590-0190-0288-00,9046 WINTON RD,1168,550,1980,06-09-2009,"$101,000",4,2,2,0,23248,WD - Warranty Deed (Conv),1,0.000,"$1,381.64",75.627152,FINNEYTOWN LSD,59048 - VILLAGE CONDO,YES(10),No,Yes,Yes,No,Yes,20000,0,65370,85370,0,0,0,"$1,381.64"
1149,590-0194-0018-00,626 COMPTON RD,1093,510,1940,08-04-2009,"$125,000",6,3,3,0,337955,WD - Warranty Deed (Conv),1,0.451,"$3,519.95",75.627152,FINNEYTOWN LSD,59009 - SPRINGFIELD 09,No,No,Yes,Yes,No,Yes,49500,0,126440,175940,0,0,0,"$3,519.95"
1150,590-0194-0041-00,8874 LONG LN,824,510,1947,06-09-2009,"$115,000",6,2,2,0,215254,QE - Quit Claim Deed (EX),1,0.697,"$3,917.66",75.627152,FINNEYTOWN LSD,59009 - SPRINGFIELD 09,No,No,No,Yes,No,Yes,52650,0,114520,167170,0,0,0,"$3,917.66"
1151,590-0201-0199-00,7847 303 RAMBLE VIEW,1140,550,1997,06-17-2009,"$120,000",5,2,2,0,259301,WD - Warranty Deed (Conv),2,0.000,"$3,068.80",75.627152,FINNEYTOWN LSD,59044 - CENTRAL PK CONDO,No,No,No,Yes,No,Yes,25600,0,105340,130940,0,0,0,"$3,068.80"
1152,590-0201-0355-00,7905 302 RAMBLE VIEW,1152,550,1999,08-20-2009,"$118,600",5,2,2,0,136562,WD - Warranty Deed (Conv),2,0.000,"$3,306.68",75.627152,FINNEYTOWN LSD,59044 - CENTRAL PK CONDO,No,No,No,Yes,No,Yes,25600,0,115510,141110,0,0,0,"$3,306.68"
1153,590-0201-0527-00,720 303 CASTLEGATE LN,1140,550,1999,04-02-2009,"$117,500",5,2,2,0,89717,EXD - Executors Deed (Conv),2,0.000,"$3,297.98",75.627152,FINNEYTOWN LSD,59044 - CENTRAL PK CONDO,No,No,No,Yes,No,Yes,25600,0,115150,140750,0,0,0,"$3,297.98"
1154,590-0220-0121-00,834 REYNARD AVE,1215,510,1956,04-30-2009,"$104,700",6,2,2,0,208618,WD - Warranty Deed (Conv),1,0.186,"$4,056.67",75.627152,FINNEYTOWN LSD,59009 - SPRINGFIELD 09,No,No,No,Yes,No,Yes,30710,0,141690,172400,0,0,0,"$4,056.67"
1155,590-0222-0498-00,8798 CONSTANCE LN,1160,510,1955,06-12-2009,"$105,000",6,3,1,0,268491,WD - Warranty Deed (Conv),1,0.176,"$4,199.02",75.627152,FINNEYTOWN LSD,59008 - SPRINGFIELD 08,No,No,No,Yes,No,Yes,29110,0,150090,179200,0,0,0,"$4,199.02"
1166,590-0224-0097-00,1005 BLUEJAY DR,1053,510,1956,03-20-2009,"$106,900",8,3,2,0,,QE - Quit Claim Deed (EX),1,0.260,"$4,356.65",75.627152,FINNEYTOWN LSD,59017 - SPRINGFIELD 17,YES(09),No,No,No,No,Yes,41720,0,137230,178950,0,0,0,"$4,356.65"
1167,590-0224-0227-00,1108 HEARTHSTONE DR,1247,510,1960,03-23-2009,"$105,000",5,3,1,1,41207,WD - Warranty Deed (Conv),1,0.164,"$4,161.81",75.627152,FINNEYTOWN LSD,59017 - SPRINGFIELD 17,YES(09),No,No,Yes,No,Yes,33700,0,143570,177270,0,0,0,"$4,161.81"
1168,590-0224-0432-00,8586 HALLRIDGE CT,1258,510,1963,07-01-2009,"$126,700",7,3,1,1,304964,WD - Warranty Deed (Conv),1,0.157,"$3,870.40",75.627152,FINNEYTOWN LSD,59017 - SPRINGFIELD 17,YES(12),No,Yes,Yes,No,Yes,33550,0,181450,215000,0,0,0,"$3,870.40"
1169,590-0231-0031-00,9716 NORTHFIELD LN,1176,510,1952,08-20-2009,"$100,000",5,3,2,0,217026,WD - Warranty Deed (Conv),1,0.505,"$2,899.00",71.108332,WINTON WOODS CSD,59024 - SPRINGFIELD 24,YES(12),No,No,Yes,No,Yes,36700,0,93690,130390,0,0,0,"$2,899.00"
1170,590-0371-0103-00,9253 RANCHILL DR,1295,510,1956,06-23-2009,"$100,000",6,3,1,1,23915,WD - Warranty Deed (Conv),1,0.280,"$3,224.00",62.273032,MOUNT HEALTHY CSD,59029 - SPRINGFIELD 29,YES(11),No,No,Yes,No,Yes,27070,0,139400,166470,0,0,0,"$3,224.00"
1171,590-0372-0317-00,2303 ADAMS CREEK DR,1272,510,2002,06-02-2009,"$145,000",6,3,2,1,274469,WD - Warranty Deed (Conv),1,0.290,"$4,309.83",62.273032,MOUNT HEALTHY CSD,59029 - SPRINGFIELD 29,No,No,No,Yes,No,Yes,31900,0,193100,225000,0,0,0,"$4,309.83"
1172,591-0016-0203-00,11311 LINCOLNSHIRE DR,1300,510,1969,08-07-2009,"$108,000",6,3,1,1,26324,WD - Warranty Deed (Conv),1,0.201,"$3,160.20",65.626385,WINTON WOODS CSD,59104 - FOREST PARK 04,No,No,No,Yes,No,Yes,32760,0,122650,155410,0,0,0,"$3,160.20"
1173,591-0025-0028-00,11580 RAVENSBERG CT,972,510,1971,02-03-2009,"$100,085",6,3,1,0,27148,WD - Warranty Deed (Conv),1,0.244,"$2,579.58",65.626385,WINTON WOODS CSD,59101 - FOREST PARK 01,No,No,No,Yes,No,Yes,28960,0,97890,126850,0,0,0,"$2,579.58"
1174,592-0001-0209-00,110 RITCHIE AVE,1260,510,1990,03-31-2009,"$173,500",5,2,2,0,272731,SV - Survivorship Deed (Conv),1,0.224,"$6,181.36",61.983774,WYOMING CSD,59201 - WYOMING 01,YES(09),No,No,Yes,No,No,85260,0,237240,322500,0,0,0,"$6,181.36"
1175,592-0002-0032-00,15 NORTH AVE,1086,510,1906,07-02-2009,"$254,000",7,4,2,0,194678,WD - Warranty Deed (Conv),3,0.213,"$5,913.32",61.983774,WYOMING CSD,59216 - WYOMING 16,No,Yes,No,No,No,No,46660,0,250750,297410,0,0,0,"$5,913.32"
1186,592-0002-0035-00,25 NORTH AVE,1052,510,1954,07-14-2009,"$143,000",5,1,2,0,235028,WE - Warranty Deed (EX),1,0.210,"$3,892.60",61.983774,WYOMING CSD,59216 - WYOMING 16,No,No,No,No,No,No,42540,0,153230,195770,0,0,0,"$3,892.60"
1187,592-0006-0102-00,334 WENTWORTH AVE,1100,510,1942,02-19-2009,"$100,000",5,3,2,0,131433,WD - Warranty Deed (Conv),1,0.209,"$4,829.82",61.983774,WYOMING CSD,59218 - WYOMING 18,YES(12),No,No,Yes,No,No,56000,0,195590,251590,0,0,0,"$4,829.82"
1188,592-0011-0098-00,39 EUCLID AVE,1190,510,1950,08-19-2009,"$156,000",5,3,1,1,,QE - Quit Claim Deed (EX),1,0.229,"$4,442.58",61.983774,WYOMING CSD,59207 - WYOMING 07,No,No,No,Yes,No,No,99900,0,131870,231770,0,0,0,"$4,442.58"
1189,592-0023-0125-00,39 EVERGREEN CR,1183,555,1984,07-13-2009,"$110,000",5,2,2,2,211973,WE - Warranty Deed (EX),1,0.047,"$3,988.58",61.983774,WYOMING CSD,59221 - ROLL HILLS OF WYOMING LANDO,No,No,No,Yes,No,No,32500,0,175580,208080,0,0,0,"$3,988.58"
1190,593-0004-0297-00,1452 HILL AVE,1273,510,1941,06-25-2009,"$115,000",5,2,1,1,239664,FD - Fiduciary Deed (Conv),2,0.212,"$2,799.51",59.083466,MOUNT HEALTHY CSD,59305 - MT HEALTHY 05,No,No,No,Yes,No,Yes,23980,0,127300,151280,0,0,0,"$2,799.51"
1191,593-0005-0090-00,1984 STEVENS AVE,806,510,1931,02-27-2009,"$100,000",4,2,2,0,,QE - Quit Claim Deed (EX),1,0.163,"$2,361.01",59.083466,MOUNT HEALTHY CSD,59301 - MT HEALTHY 01,No,No,No,Yes,No,Yes,24250,0,103740,127990,0,0,0,"$2,361.01"
1192,593-0007-0212-00,7326 HICKMAN ST,1208,510,1940,06-22-2009,"$104,500",6,3,1,0,23866,WD - Warranty Deed (Conv),1,0.289,"$2,636.03",59.083466,MOUNT HEALTHY CSD,59303 - MT HEALTHY 03,No,No,No,Yes,No,Yes,27400,0,115820,143220,0,0,0,"$2,636.03"
1193,593-0008-0377-00,7360 ELIZABETH ST,1063,510,1951,04-23-2009,"$113,786",5,3,1,0,,WE - Warranty Deed (EX),1,0.194,"$2,708.33",59.083466,MOUNT HEALTHY CSD,59303 - MT HEALTHY 03,YES(11),Yes,No,No,No,Yes,24250,0,117790,142040,0,0,0,"$2,708.33"
1194,595-0003-0195-00,6920 SHAMROCK AVE,999,510,1959,03-23-2009,"$109,375",5,3,2,0,198623,WE - Warranty Deed (EX),1,0.194,"$2,901.04",57.042693,NORTH COLLEGE HILL CSD,59506 - NORTH COLLEGE HILL 06,No,No,No,Yes,No,No,24620,0,137550,162170,0,0,0,"$2,901.04"
1195,595-0012-0062-00,8248 BOBOLINK DR,1064,510,1961,06-03-2009,"$105,000",5,3,1,1,22914,WD - Warranty Deed (Conv),1,0.134,"$2,403.52",57.042693,NORTH COLLEGE HILL CSD,59514 - NORTH COLLEGE HILL 14,No,No,No,Yes,No,No,20290,0,114250,134540,0,0,0,"$2,403.52"
1206,596-0002-0163-00,7 CREEKWOOD SQ,960,550,1967,05-13-2009,"$120,000",5,2,1,2,345987,WD - Warranty Deed (Conv),1,0.000,"$3,316.66",65.082218,PRINCETON CSD,59604 - CREEKWOOD CONDO,No,No,No,Yes,No,Yes,18480,0,146910,165390,0,0,0,"$3,316.66"
1207,597-0010-0072-00,50 IMBLER DR,1107,510,1954,06-12-2009,"$115,500",5,3,1,0,225649,WD - Warranty Deed (Conv),1,0.181,"$3,519.52",69.949009,WINTON WOODS CSD,59701 - GREENHILLS 01,No,No,No,Yes,No,Yes,23600,0,137720,161320,0,0,0,"$3,519.52"
1208,597-0010-0083-00,6 IMBLER DR,1277,510,1954,06-02-2009,"$108,000",5,3,1,0,352101,SH - Sheriff Deed (Conv),1,0.205,"$4,226.53",69.949009,WINTON WOODS CSD,59701 - GREENHILLS 01,No,Yes,No,Yes,No,Yes,30540,0,133210,163750,0,0,0,"$4,226.53"
1209,597-0010-0086-00,5 IMBLER DR,1107,510,1954,06-16-2009,"$103,000",5,3,1,0,279568,WD - Warranty Deed (Conv),1,0.226,"$3,728.30",69.949009,WINTON WOODS CSD,59701 - GREENHILLS 01,No,No,No,Yes,No,Yes,30600,0,139300,169900,0,0,0,"$3,728.30"
1210,597-0070-0140-00,10 BELKNAP PL,1100,510,1938,02-20-2009,"$106,750",4,2,1,0,208864,WD - Warranty Deed (Conv),1,0.124,"$2,916.44",69.949009,WINTON WOODS CSD,59702 - GREENHILLS 02,No,No,No,Yes,No,Yes,19460,0,114520,133980,0,0,0,"$2,916.44"
1211,598-0030-0026-00,743 MARION RD,1021,510,1930,02-10-2009,"$121,150",4,2,1,0,337239,QE - Quit Claim Deed (EX),3,0.459,"$1,540.69",56.998376,PRINCETON CSD,59806 - WOODLAWN 06,No,No,No,No,No,Yes,17760,0,65370,83130,0,0,0,"$1,540.69"
1212,599-0011-0107-00,811 LEDRO ST,1251,510,1960,04-27-2009,"$112,900",6,3,2,0,298924,WD - Warranty Deed (Conv),1,0.192,"$3,054.80",49.113844,PRINCETON CSD,59901 - SPRINGDALE 01,No,Yes,No,No,No,No,33700,0,160800,194500,0,0,0,"$3,054.80"
1213,599-0032-0080-00,108 ROSETTA CT,1266,510,1964,04-06-2009,"$102,500",5,3,1,1,340420,WD - Warranty Deed (Conv),1,0.174,"$2,568.28",49.113844,PRINCETON CSD,59902 - SPRINGDALE 02,No,No,No,Yes,No,No,34910,0,134970,169880,0,0,0,"$2,568.28"
1214,599-0032-0127-00,11751 NEUSS AVE,1174,510,1963,07-21-2009,"$105,000",5,3,1,1,284633,WD - Warranty Deed (Conv),1,0.176,"$2,751.46",49.113844,PRINCETON CSD,59902 - SPRINGDALE 02,No,No,No,Yes,No,No,33960,0,148040,182000,0,0,0,"$2,751.46"
1215,599-0041-0045-00,376 GLENSHARON RD,1270,510,1940,08-27-2009,"$114,000",6,3,1,1,194258,TR - Trustees Deed (Conv),1,0.354,"$2,155.58",49.113844,PRINCETON CSD,59905 - SPRINGDALE 05,No,No,No,Yes,No,No,30240,0,112150,142390,0,0,0,"$2,155.58"
1226,599-0042-0256-00,290 CENTERBURY CT,1074,550,1984,08-17-2009,"$105,000",5,2,1,1,270930,QU - Quit Claim Deed (Conv),1,0.000,"$2,573.92",49.113844,PRINCETON CSD,59915 - OLDE GATE CONDO,No,No,No,Yes,No,No,27700,0,142540,170240,0,0,0,"$2,573.92"
1227,600-0014-0091-00,12149 CEDARBREAKS LN,1012,510,1980,07-17-2009,"$140,300",5,3,1,0,319019,WE - Warranty Deed (EX),1,0.262,"$3,046.29",51.129766,PRINCETON CSD,60008 - SYCAMORE 08,No,No,Yes,Yes,No,Yes,43500,0,173440,216940,0,0,0,"$3,046.29"
1235,600-0030-0201-00,10907 BROOKGREEN CT,1082,550,1977,04-06-2009,"$100,000",5,2,1,2,174627,QE - Quit Claim Deed (EX),1,0.000,"$3,061.28",49.620025,SYCAMORE CSD,60009 - MONTGOMERY TOWNE CONDO,No,No,No,Yes,No,Yes,19300,0,178060,197360,0,0,0,"$3,061.28"
1236,600-0030-0235-00,10803 LAKEHURST CT,1254,550,1977,05-01-2009,"$135,000",5,2,2,1,21576,WD - Warranty Deed (Conv),1,0.000,"$2,726.14",49.620025,SYCAMORE CSD,60009 - MONTGOMERY TOWNE CONDO,No,No,No,Yes,No,Yes,19300,0,156410,175710,0,0,0,"$2,726.14"
1237,600-0030-0270-00,10831 LAKEHURST CT,1254,550,1977,06-12-2009,"$130,000",5,2,2,1,270330,WD - Warranty Deed (Conv),1,0.000,"$2,330.03",49.620025,SYCAMORE CSD,60009 - MONTGOMERY TOWNE CONDO,No,No,No,Yes,No,Yes,19300,0,130700,150000,0,0,0,"$2,328.68"
1238,600-0080-0063-00,7289 HOSBROOK RD,1180,510,1940,07-15-2009,"$155,000",6,3,1,0,153113,WD - Warranty Deed (Conv),1,0.205,"$3,622.64",44.197524,INDIAN HILL EVSD,60013 - SYCAMORE 13,No,No,No,Yes,No,Yes,61880,0,201620,263500,0,0,0,"$3,622.64"
1239,600-0140-0167-00,12131 EAGLESCOUT CT,1014,510,1961,07-06-2009,"$128,500",6,3,1,0,359503,WD - Warranty Deed (Conv),1,0.483,"$3,218.97",51.129766,PRINCETON CSD,60003 - SYCAMORE 03,No,No,No,Yes,No,Yes,33340,0,170400,203740,0,0,0,"$3,218.97"
1240,600-0200-0082-00,8967 BLOSSOM DR,1191,510,1953,05-28-2009,"$140,250",5,2,1,1,22620,WD - Warranty Deed (Conv),1,0.276,"$3,554.83",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,37850,0,147250,185100,0,0,0,"$3,554.83"
1241,600-0201-0389-00,4688 HEMESATH DR,1144,510,1961,05-28-2009,"$172,000",6,3,2,0,144611,SV - Survivorship Deed (Conv),1,0.473,"$3,915.28",44.197524,INDIAN HILL EVSD,60043 - SYCAMORE 43,No,No,No,Yes,No,Yes,90000,0,193020,283020,0,0,0,"$3,915.28"
1258,600-0202-0195-00,8462 MONROE AVE,1066,510,1940,06-19-2009,"$129,000",6,3,1,0,174315,WD - Warranty Deed (Conv),1,0.221,"$3,825.32",60.625572,DEER PARK CSD,60017 - SYCAMORE 17,YES(20),No,No,Yes,No,Yes,43450,0,156050,199500,0,0,0,"$3,825.32"
1259,600-0202-0203-00,8465 PINE RD,988,510,1965,07-31-2009,"$124,000",5,3,2,0,243734,WD - Warranty Deed (Conv),1,0.215,"$4,221.87",60.625572,DEER PARK CSD,60017 - SYCAMORE 17,No,No,No,Yes,No,Yes,43450,0,176550,220000,0,0,0,"$4,221.87"
1260,600-0202-0377-00,4519 SYCAMORE RD,1066,510,1948,06-15-2009,"$110,000",6,3,1,0,363180,WD - Warranty Deed (Conv),1,0.161,"$3,472.75",60.625572,DEER PARK CSD,60017 - SYCAMORE 17,No,No,No,Yes,No,Yes,39500,0,140800,180300,0,0,0,"$3,472.75"
1261,600-0203-0633-00,4120 JUD DR,1066,510,1948,07-28-2009,"$127,000",6,3,2,1,147220,WD - Warranty Deed (Conv),1,0.164,"$5,318.07",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,No,No,Yes,30380,0,238590,268970,0,0,0,"$5,318.07"
1262,600-0203-0705-00,8433 PLAINFIELD RD,948,510,1955,08-11-2009,"$125,600",5,2,2,0,26459,WD - Warranty Deed (Conv),1,0.122,"$3,579.71",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,YES(24),No,Yes,Yes,No,Yes,29520,0,183400,212920,0,0,0,"$3,579.71"
1263,600-0210-0814-00,7710 DARTMOOR CT,1229,510,1967,05-26-2009,"$174,187",6,3,1,1,22464,WD - Warranty Deed (Conv),1,0.257,"$3,584.11",44.197524,INDIAN HILL EVSD,60018 - SYCAMORE 18,YES(10),No,No,Yes,No,Yes,90300,0,169220,259520,0,0,0,"$3,584.11"
1264,600-0210-0837-00,7699 SPIREA DR,1260,510,1971,08-26-2009,"$151,000",6,3,1,1,27193,FD - Fiduciary Deed (Conv),1,0.147,"$3,227.32",44.197524,INDIAN HILL EVSD,60018 - SYCAMORE 18,No,No,Yes,Yes,No,Yes,87550,0,172090,259640,0,0,0,"$3,227.32"
1265,600-0211-0197-00,7273 SILVER CREST DR,996,510,1948,08-05-2009,"$120,550",5,2,1,0,364519,WD - Warranty Deed (Conv),1,0.157,"$3,635.53",60.797528,CINCINNATI CSD,60014 - SYCAMORE 14,No,No,No,No,No,Yes,44580,0,141340,185920,0,0,0,"$3,635.53"
1266,600-0211-0235-00,7283 CHETBERT DR,1224,510,1948,06-25-2009,"$122,300",6,3,1,1,110355,WD - Warranty Deed (Conv),1,0.129,"$3,695.05",60.797528,CINCINNATI CSD,60014 - SYCAMORE 14,No,No,No,No,No,Yes,43710,0,145250,188960,0,0,0,"$3,695.05"
1267,600-0231-0002-00,8500 WICKLOW AVE,1224,510,1948,07-31-2009,"$147,500",6,3,2,0,178094,WD - Warranty Deed (Conv),1,0.171,"$3,953.55",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,31000,0,174200,205200,0,0,0,"$3,953.55"
1278,600-0231-0028-00,8381 WICKLOW AVE,1270,510,1948,05-22-2009,"$133,000",5,2,2,0,259999,WD - Warranty Deed (Conv),1,0.181,"$3,431.54",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,31310,0,147180,178490,0,0,0,"$3,431.54"
1279,600-0231-0047-00,8258 WICKLOW AVE,1225,510,1948,04-01-2009,"$147,000",5,3,2,0,355379,SV - Survivorship Deed (Conv),3,0.181,"$3,916.05",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,30900,0,172520,203420,0,0,0,"$3,916.05"
1280,600-0231-0273-00,8584 DONEGAL DR,975,510,1953,07-15-2009,"$137,000",5,3,1,1,335151,QE - Quit Claim Deed (EX),1,0.188,"$3,737.13",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,32550,0,161280,193830,0,0,0,"$3,737.13"
1281,600-0231-0286-00,8473 DARNELL AVE,1184,510,1954,08-03-2009,"$147,000",6,4,2,0,85777,WD - Warranty Deed (Conv),1,0.276,"$3,974.53",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,35460,0,171030,206490,0,0,0,"$3,974.53"
1282,600-0231-0364-00,3880 MANTELL AVE,1008,510,1956,03-04-2009,"$123,500",5,2,1,0,19305,SV - Survivorship Deed (Conv),1,0.158,"$3,604.99",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,30070,0,156760,186830,0,0,0,"$3,604.99"
1283,600-0231-0376-00,3873 MANTELL AVE,1066,510,1954,04-10-2009,"$139,000",6,3,2,0,252342,WD - Warranty Deed (Conv),1,0.219,"$3,754.91",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,34780,0,160220,195000,0,0,0,"$3,754.91"
1284,600-0232-0056-00,3917 LIMERICK AVE,1208,510,1953,08-11-2009,"$138,000",6,3,1,1,26442,WD - Warranty Deed (Conv),1,0.138,"$3,864.01",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,27900,0,173100,201000,0,0,0,"$3,864.01"
1285,600-0232-0102-00,8742 ANTRIM CT,1012,510,1952,06-04-2009,"$112,000",6,4,2,0,22996,WD - Warranty Deed (Conv),1,0.138,"$2,779.04",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,Yes,Yes,No,Yes,27900,0,143230,171130,0,0,0,"$2,779.04"
1286,600-0232-0155-00,3965 LIMERICK AVE,1248,510,1954,06-19-2009,"$115,500",7,3,1,0,283624,WE - Warranty Deed (EX),1,0.139,"$2,509.47",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,Yes,Yes,No,Yes,27860,0,128900,156760,0,0,0,"$2,509.47"
